Row ID,age,workclass,education,marital,occupation,relationship,race,gender,income
7484,42,****************,*********,******************,*****,*******,*****,****,<=50K
7485,20,*******,************,*************,*****,*********,*****,******,<=50K
7486,25,*********,************,******************,***************,****,*****,******,<=50K
7487,68,*******,************,******************,************,*******,*****,****,<=50K
7488,34,*******,*******,******************,************,*******,*****,****,<=50K
7489,21,************,************,*************,***************,*********,*****,****,<=50K
7490,17,*******,****,*************,*****************,*********,*****,****,<=50K
7491,41,*******,*******,******************,************,*******,*****,****,<=50K
7492,18,*******,************,*************,*************,*********,*****,****,<=50K
7493,31,*********,************,******************,************,*******,*****,****,<=50K
7494,34,*******,*********,******************,**************,*******,*****,****,>50K
7495,34,*******,*********,*************,**************,*************,*****,****,>50K
7496,26,*******,*******,*************,************,*************,*****,******,<=50K
7497,18,*******,*******,*************,***************,*********,*****,****,<=50K
7498,36,****************,*********,********,*************,*********,*****,****,>50K
7499,28,*******,****,******************,*****************,*******,*****,****,<=50K
7500,49,*******,*********,********,***************,*************,*****,******,<=50K
7501,37,*********,************,*************,**************,*********,*****,******,<=50K
7502,37,****************,************,********,*****,*********,*****,******,<=50K
7503,20,*******,*******,*************,*****************,*********,*****,******,<=50K
7504,50,*******,*********,******************,*****,*******,*****,****,>50K
7505,41,*******,*********,******************,**************,*******,*****,****,<=50K
7506,34,****************,*********,******************,************,*******,*****,****,<=50K
7507,47,*******,*******,******************,************,*******,*****,****,<=50K
7508,22,****************,*******,*************,*************,*********,*****,****,<=50K
7509,70,*******,*******,******************,************,****,*****,******,<=50K
7510,46,*******,************,*************,************,*********,*****,******,<=50K
7511,42,*******,*********,******************,***************,*******,*****,****,>50K
7512,53,*******,*******,******************,***************,*******,*****,****,>50K
7513,23,*******,************,*************,*************,*************,*****,******,<=50K
7514,28,*******,*******,*************,**************,*************,*****,****,<=50K
7515,19,*******,****,*************,*****************,*********,*****,****,<=50K
7516,26,*******,*******,*************,****************,*************,*****,****,<=50K
7517,59,*******,*******,********,*****,*************,*****,****,<=50K
7518,23,*******,************,*************,*************,*********,*****,******,<=50K
7519,56,*******,*******,******************,*****************,*******,*****,****,<=50K
7520,17,*******,****,*************,*****,*********,*****,****,<=50K
7521,36,*******,*******,******************,************,*******,*****,****,<=50K
7522,45,*******,************,******************,*************,*******,*****,****,<=50K
7523,25,*******,****,*************,************,*********,*****,******,<=50K
7524,47,*******,*********,*************,************,*************,*****,****,<=50K
7525,55,*******,*******,******************,****************,*******,*****,****,<=50K
7526,19,*******,************,*************,*****,*********,*****,****,<=50K
7527,40,*******,*******,******************,*****************,*******,*****,****,<=50K
7528,22,*******,*********,*************,*************,**************,*****,******,<=50K
7529,23,*******,*********,*************,************,*********,*****,******,<=50K
7530,21,*******,****,*************,*************,*********,*****,****,<=50K
7531,21,*******,*******,******************,*************,**************,*****,****,<=50K
7532,41,*******,*******,********,*****************,*********,*****,****,<=50K
7533,52,*********,**********,******************,***************,*******,*****,****,>50K
7534,51,*******,*******,*********,************,*************,*****,****,<=50K
7535,38,*******,*******,******************,************,****,*****,******,>50K
7536,27,*******,************,*************,*****************,*************,*****,******,<=50K
7537,26,*******,*******,*************,************,*************,*****,****,<=50K
7538,42,*******,*********,*********,**************,*********,*****,******,<=50K
7539,29,****************,*******,******************,***************,*******,*****,****,<=50K
7540,46,*******,*******,******************,************,*******,******************,****,<=50K
7541,62,*******,*******,*******,************,*************,*****,******,<=50K
7542,36,*******,*******,*************,************,**************,*****,****,<=50K
7543,27,*******,*********,******************,*****,*******,*****,****,>50K
7544,39,*******,*******,********,***************,*********,*****,******,<=50K
7545,29,*******,*******,******************,*****************,****,*****,******,>50K
7546,37,****************,****,*************,***************,*********,*****,****,<=50K
7547,49,*******,*******,*************,************,*********,*****,******,<=50K
7548,34,*******,************,******************,************,*******,*****,****,>50K
7549,40,*******,*********,******************,**************,*******,*****,****,<=50K
7550,22,****************,*******,*************,*************,*********,*****,******,<=50K
7551,41,*******,*******,********,************,*********,*****,******,<=50K
7552,33,*******,****,*************,*****************,*********,*****,****,<=50K
7553,53,*********,*******,******************,***************,*******,*****,****,<=50K
7554,23,*******,************,*************,*****,*************,*****,****,<=50K
7555,40,****************,************,******************,************,*******,*****,****,<=50K
7556,34,*******,*******,*********,************,*************,*****,****,<=50K
7557,51,*******,*********,******************,**************,*******,*****,****,>50K
7558,36,*******,*******,******************,*************,****,******************,******,<=50K
7559,60,*******,************,******************,**************,*******,*****,****,>50K
7560,17,****************,****,*************,***************,*********,*****,****,<=50K
7561,51,***********,*******,******************,*************,*******,*****,****,>50K
7562,26,*********,***********,*************,**************,*************,******************,****,<=50K
7563,38,*******,*********,******************,***************,*******,*****,****,>50K
7564,24,*******,*******,******************,************,*******,*****,****,<=50K
7565,50,*******,*********,********,***************,*************,*****,******,<=50K
7566,32,*******,****,*************,************,*************,******************,****,>50K
7567,37,*******,*********,******************,************,*******,*****,****,<=50K
7568,19,*******,*******,*************,*************,*************,*****,****,>50K
7569,26,*******,*******,********,************,*************,*****,****,<=50K
7570,46,*******,*******,*************,*****************,**************,*****,****,<=50K
7571,23,*******,*******,*************,*****,*********,*****,****,<=50K
7572,33,*******,*******,********,*****************,*********,*****,****,<=50K
7573,69,*******,*******,******************,*****,*******,*****,****,<=50K
7574,21,*******,************,*************,*************,*********,*****,******,<=50K
7575,44,*******,*******,*********,************,*************,*****,******,<=50K
7576,48,*******,*******,********,*****************,*************,*****,****,<=50K
7577,24,*******,************,*********************,************,*********,*****,******,<=50K
7578,27,*******,************,******************,*****************,*******,*****,****,<=50K
7579,48,*******,************,******************,************,*******,*****,****,>50K
7580,47,*******,************,******************,************,*******,*****,****,<=50K
7581,30,*******,*********,*************,**************,**************,*****,******,<=50K
7582,35,*******,*******,********,************,*********,*****,******,<=50K
7583,27,*******,************,******************,****************,*******,*****,****,<=50K
7584,48,*******,*******,******************,************,*******,*****,****,>50K
7585,56,****************,************,******************,*****,*******,*****,****,<=50K
7586,41,*******,*******,********,************,*********,*****,******,<=50K
7587,33,****************,*******,******************,***************,*******,*****,****,<=50K
7588,36,*******,*******,*************,*************,*************,*****,****,<=50K
7589,35,*********,************,******************,***************,*******,*****,****,<=50K
7590,25,*********,*********,*********************,*****************,*************,*****,******,<=50K
7591,50,************,*******,******************,**************,*******,*****,****,>50K
7592,35,*******,*********,*************,**************,*************,*****,****,<=50K
7593,57,************,*********,******************,***************,*******,*****,****,>50K
7594,47,***********,*******,******************,****************,*******,*****,****,>50K
7595,42,*********,*******,******************,*****************,*******,*****,****,<=50K
7596,32,*******,*********,******************,************,*******,*****,****,>50K
7597,20,*******,************,******************,*****,**************,*****,******,<=50K
7598,33,*********,*********,*************,***************,*************,*****,******,<=50K
7599,24,*******,*********,*************,***************,*************,*****,******,<=50K
7600,19,*******,*******,*************,*****,*********,*****,******,<=50K
7601,25,*********,*********,*************,***************,*************,*****,******,<=50K
7602,25,*******,*********,******************,*****,*******,*****,****,>50K
7603,38,*********,*********,******************,**************,*******,******************,****,>50K
7604,26,*******,****,*************,*****************,*********,*****,****,<=50K
7605,32,****************,****,******************,***************,*******,*****,****,<=50K
7606,29,****************,*******,*************,***************,*************,*****,****,<=50K
7607,67,************,*******,******************,************,*******,*****,****,<=50K
7608,58,*******,*******,******************,************,*******,*****,****,>50K
7609,47,*******,*******,******************,*****************,*******,*****,****,<=50K
7610,25,*******,*********,*************,*****,*********,******************,****,<=50K
7611,44,*********,*********,*************,************,*************,*****,******,<=50K
7612,54,*******,*********,******************,*****,*******,*****,****,>50K
7613,31,*******,*******,******************,************,*******,*****,****,>50K
7614,51,****************,*******,******************,***************,*******,*****,****,<=50K
7615,24,*******,************,*************,*****************,*********,*****,******,<=50K
7616,17,*******,****,*************,*************,*********,*****,******,<=50K
7617,49,*******,*******,******************,************,****,*****,******,>50K
7618,47,****************,***********,******************,**************,*******,*****,****,>50K
7619,23,*******,*******,*************,************,*********,*****,****,<=50K
7620,39,*******,*******,*************,************,*********,*****,****,<=50K
7621,55,****************,*******,******************,***************,****,*****,******,<=50K
7622,44,*******,*********,********,***************,*********,*****,******,<=50K
7623,56,*******,*******,********,***************,*********,*****,****,<=50K
7624,46,*******,*********,********,**************,*************,*****,****,<=50K
7625,21,*******,************,*************,*************,*********,*****,****,<=50K
7626,32,*******,*********,******************,*****,*******,*****,****,<=50K
7627,50,*********,*********,******************,**************,*******,*****,****,>50K
7628,38,****************,*********,******************,*****,*******,*****,****,>50K
7629,41,****************,*******,******************,*****,**************,*****,******,<=50K
7630,38,*******,*********,********,*****,*********,*****,****,>50K
7631,41,*******,************,******************,***************,*******,*****,****,>50K
7632,41,****************,************,******************,***************,*******,*****,****,>50K
7633,24,*******,*******,*********,*****,*********,*****,******,<=50K
7634,45,*******,*********,*********************,**************,*********,*****,******,<=50K
7635,34,*******,*******,******************,****************,*******,*****,****,<=50K
7636,34,*******,****,*************,*****************,*********,*****,****,<=50K
7637,51,*********,***,*******,*************,*************,*****,******,<=50K
7638,37,*******,*******,*************,****************,**************,*****,******,<=50K
7639,43,*******,*********,********,**************,*********,*****,****,<=50K
7640,30,*******,*******,******************,*****,*******,*****,****,<=50K
7641,34,*******,*******,********,***************,*************,*****,****,>50K
7642,28,*******,*******,********,************,*********,*****,****,<=50K
7643,37,*******,**********,******************,************,**************,******************,******,>50K
7644,36,*******,************,********,************,*********,*****,******,<=50K
7645,40,*******,*********,*********,************,*********,*****,****,<=50K
7646,30,*******,*******,******************,****************,*******,*****,****,<=50K
7647,27,*******,*********,*************,************,*************,*****,******,<=50K
7648,42,*******,************,******************,*****,*******,*****,****,>50K
7649,50,************,*******,********,***************,*************,*****,****,>50K
7650,35,*******,************,******************,************,*******,*****,****,<=50K
7651,57,*********,*******,******************,************,*******,*****,****,>50K
7652,43,*******,*******,******************,***************,*******,*****,****,>50K
7653,27,*******,*********,******************,***************,****,*****,******,>50K
7654,39,*******,*******,******************,***************,*******,*****,****,<=50K
7655,40,*******,*********,******************,*****,*******,*****,****,<=50K
7656,48,************,*********,******************,*****,*******,*****,****,>50K
7657,28,*******,************,********,************,*************,*****,****,<=50K
7658,34,*******,*******,*********,************,*************,*****,****,>50K
7659,57,*******,*******,******************,*************,*******,*****,****,<=50K
7660,34,*******,*********,*************,*****,*************,*****,****,<=50K
7661,35,*******,*********,******************,***************,*******,*****,****,>50K
7662,67,*******,*********,******************,**************,*******,*****,****,>50K
7663,27,*******,*******,*************,*****************,*********,*****,******,<=50K
7664,19,*******,*******,*************,***************,*********,*****,****,<=50K
7665,39,*******,*********,******************,*****,*******,*****,****,<=50K
7666,26,*******,*******,*************,**************,*************,*****,******,<=50K
7667,41,***********,*******,******************,***************,*******,*****,****,>50K
7668,56,*******,*******,******************,*****************,*******,*****,****,>50K
7669,51,*******,************,********,***************,*************,*****,******,<=50K
7670,18,*******,****,*************,*************,*********,*****,****,<=50K
7671,57,*******,*******,******************,************,*******,*****,****,<=50K
7672,49,*******,************,*************,***************,*************,*****,******,<=50K
7673,65,****************,*******,******************,*****,*******,*****,****,>50K
7674,53,*******,****,******************,************,*******,*****,****,<=50K
7675,36,*******,*********,******************,***************,*******,*****,****,>50K
7676,42,*******,************,******************,**************,*******,*****,****,<=50K
7677,73,*******,*******,******************,***************,*******,*****,****,<=50K
7678,41,****************,************,******************,*****************,*******,*****,****,<=50K
7679,56,*******,************,******************,***************,*******,*****,****,>50K
7680,19,*******,****,*************,************,*********,*****,******,<=50K
7681,24,*******,*******,*********************,*****,*********,*****,******,<=50K
7682,27,*******,***********,*************,**************,*************,*****,******,<=50K
7683,21,*******,*******,*************,*****************,*********,*****,****,<=50K
7684,42,*********,*******,*************,**************,*************,*****,****,<=50K
7685,33,*******,*******,******************,***************,*******,*****,****,<=50K
7686,68,*******,*******,*******,*************,*********,******************,******,<=50K
7687,43,*******,*********,*********,************,*********,*****,******,<=50K
7688,30,*******,*******,*********************,************,*************,*****,******,<=50K
7689,73,*******,*******,*******,*************,*************,*****,******,<=50K
7690,39,*********,*******,*************,*************,*********,*****,******,<=50K
7691,53,*******,*******,********,**************,*************,*****,******,<=50K
7692,18,*******,*******,*************,*****************,*************,*****,******,<=50K
7693,65,****************,************,*******,***************,*********,*****,******,<=50K
7694,41,*********,*******,******************,**************,*******,*****,****,>50K
7695,47,*******,****,******************,*****,*******,*****,****,<=50K
7696,22,*******,************,*************,*****,*************,*****,****,<=50K
7697,23,*******,****,*************,*************,*********,*****,******,<=50K
7698,56,****************,*******,******************,************,*******,*****,****,<=50K
7699,22,*********,************,*************,************,*************,*****,****,<=50K
7700,31,*******,*******,*************,************,*********,*****,******,<=50K
7701,55,***********,*********,******************,**************,*******,*****,****,>50K
7702,32,*******,*********,******************,************,*******,*****,****,<=50K
7703,58,*********,*********,*******,************,*********,*****,******,>50K
7704,36,************,************,******************,*****,*******,*****,****,>50K
7705,35,*******,************,******************,*****,*******,*****,****,<=50K
7706,23,*******,************,*************,*************,*********,*****,******,<=50K
7707,35,*******,*********,*************,**************,*************,*****,****,<=50K
7708,63,***********,************,******************,************,*******,*****,****,>50K
7709,57,*******,*******,******************,**************,*******,*****,****,>50K
7710,20,*******,*******,*************,*************,**************,*****,****,<=50K
7711,28,*******,*******,******************,*****************,**************,******************,******,<=50K
7712,22,*******,*********,*************,*************,*************,*****,******,<=50K
7713,38,*******,*********,*********************,**************,*************,*****,******,<=50K
7714,66,*******,*********,*******,*************,*************,*****,****,<=50K
7715,65,****************,*******,******************,**************,*******,*****,****,>50K
7716,57,*******,*******,******************,***************,*******,*****,****,>50K
7717,17,*******,****,*************,*****************,**************,*****,****,<=50K
7718,41,*******,************,*********,************,*************,*****,****,<=50K
7719,73,*******,*********,******************,**************,*******,*****,****,<=50K
7720,57,****************,*******,******************,**************,*******,*****,****,>50K
7721,29,***********,************,*************,*****************,*********,*****,****,<=50K
7722,52,*******,*********,******************,***************,*******,*****,****,>50K
7723,36,*******,*********,*************,**************,*************,*****,****,<=50K
7724,56,*******,****,********,************,*************,*****,****,<=50K
7725,48,*******,*******,******************,************,*******,*****,****,<=50K
7726,35,*********,*********,******************,************,*******,*****,****,<=50K
7727,25,*******,*******,*************,***************,*********,*****,****,<=50K
7728,61,*******,*******,********,*****,*************,*****,******,<=50K
7729,23,*******,*******,*************,*****************,*************,*****,****,<=50K
7730,51,*******,*******,*************,*****************,*************,*****,******,<=50K
7731,30,*******,*******,*************,*****************,*************,*****,****,<=50K
7732,22,*******,************,*************,************,*********,*****,******,<=50K
7733,57,*******,*******,********,************,*********,*****,****,<=50K
7734,26,*******,*******,*************,****************,*************,*****,****,<=50K
7735,48,*******,************,********,***************,*************,*****,******,<=50K
7736,23,*******,*********,*************,*************,*************,*****,******,<=50K
7737,43,*******,*******,*******,**************,*********,*****,******,<=50K
7738,35,***********,************,********,************,*************,*****,******,<=50K
7739,20,*******,************,*************,************,*********,*****,****,<=50K
7740,44,*******,***********,******************,**************,*******,*****,****,>50K
7741,20,*******,************,*************,************,*************,*****,******,<=50K
7742,29,****************,****,********,************,*************,*****,****,<=50K
7743,51,****************,*********,******************,*****,*******,*****,****,>50K
7744,20,*******,************,*************,***************,*********,*****,****,<=50K
7745,37,*******,************,******************,************,*******,*****,****,>50K
7746,26,*********,************,*************,***************,*********,*****,****,<=50K
7747,60,*********,*********,******************,**************,*******,*****,****,>50K
7748,39,*******,*******,******************,**************,*******,*****,****,>50K
7749,29,*******,*********,******************,**************,****,*****,******,<=50K
7750,39,*******,*******,******************,*****************,*******,*****,****,<=50K
7751,43,************,*********,******************,***************,**************,*****,****,>50K
7752,17,*******,****,*************,*************,*********,*****,****,<=50K
7753,62,*******,*******,******************,****************,*******,*****,****,>50K
7754,17,*******,***,*************,*****************,*********,*****,****,<=50K
7755,25,*********,*******,*************,***************,*********,*****,****,<=50K
7756,27,****************,*******,******************,***************,*******,*****,****,<=50K
7757,40,*******,*******,******************,***************,*******,*****,****,<=50K
7758,23,*******,************,*************,*****,*************,*****,******,<=50K
7759,33,*******,*********,*************,************,*************,*****,******,<=50K
7760,18,*******,****,*************,*************,*********,*****,****,<=50K
7761,38,*******,*********,******************,*****************,*******,*****,****,>50K
7762,56,*******,*******,******************,************,*******,*****,****,>50K
7763,32,****************,*******,*************,************,*********,*****,****,<=50K
7764,33,*******,*******,*************,*****************,*************,*****,****,<=50K
7765,35,*******,*******,********,*************,*************,*****,******,<=50K
7766,41,************,*******,******************,***************,*******,*****,****,>50K
7767,28,*******,*******,******************,************,*******,*****,****,<=50K
7768,34,****************,****,*************,*************,*********,*****,******,<=50K
7769,50,*******,*******,******************,**************,*******,*****,****,>50K
7770,41,****************,************,********,************,*************,*****,****,<=50K
7771,29,*******,*********,********,**************,*************,*****,****,<=50K
7772,18,*******,****,*************,*************,*********,*****,******,<=50K
7773,45,************,***********,******************,**************,*******,*****,****,>50K
7774,22,*******,*********,*************,*****,*********,*****,****,<=50K
7775,18,*******,****,*************,*****,*********,*****,******,<=50K
7776,36,*********,*******,*************,***************,*********,*****,****,<=50K
7777,81,*******,*******,*******,*************,*************,******************,******,<=50K
7778,45,*******,*******,*******,*************,**************,******************,******,<=50K
7779,19,*******,*******,*************,*****,*********,*****,****,<=50K
7780,24,*******,*******,******************,*************,*******,*****,****,>50K
7781,21,*******,***,*************,*************,*********,*****,****,<=50K
7782,63,*********,************,********,***************,*************,*****,******,<=50K
7783,27,*******,***,*********,************,*************,*****,****,<=50K
7784,17,*******,****,*************,*************,*********,*****,******,<=50K
7785,18,*******,*******,*************,************,*********,*****,****,<=50K
7786,52,*********,*********,*******,***************,*********,*****,******,<=50K
7787,24,*******,************,*************,************,*********,*****,******,<=50K
7788,39,*******,*******,*************,*****,*************,*****,****,>50K
7789,42,*******,*******,******************,*****,*******,*****,****,>50K
7790,33,*******,*******,*************,***************,*************,*****,****,>50K
7791,44,*******,*******,******************,*************,*******,*****,****,<=50K
7792,43,*******,*********,*************,*****,*********,*****,******,>50K
7793,39,*******,*********,********,************,*************,*****,****,<=50K
7794,28,*******,*********,*************,************,*********,*****,****,<=50K
7795,20,*******,*******,*************,*************,*********,*****,******,<=50K
7796,28,*******,*******,******************,*****************,*******,*****,****,<=50K
7797,50,*******,*******,******************,****************,*******,*****,****,>50K
7798,31,*******,*******,*************,*****************,*************,*****,****,<=50K
7799,52,***********,*********,******************,************,*******,*****,****,>50K
7800,39,*********,*********,******************,**************,*******,*****,****,>50K
7801,28,*******,*******,*************,***************,*************,*****,******,<=50K
7802,24,*******,************,*************,*************,*************,*****,******,<=50K
7803,40,*******,*******,******************,***************,*******,*****,****,>50K
7804,53,*******,*******,*************,************,*************,*****,****,<=50K
7805,37,*******,*********,******************,************,*******,*****,****,>50K
7806,47,*******,************,********,*************,*********,*****,******,<=50K
7807,29,*******,*********,*************,**************,*************,*****,****,<=50K
7808,26,*******,*******,******************,****************,*******,*****,****,>50K
7809,32,*******,****,*********,************,*************,*****,****,<=50K
7810,35,*******,*******,******************,************,*******,*****,****,<=50K
7811,38,*******,************,********,************,*********,*****,******,<=50K
7812,25,*******,*******,*************,*****************,*********,*****,****,<=50K
7813,22,*******,*******,*************,*************,*********,*****,****,<=50K
7814,43,*******,*******,*******,*************,*********,*****,******,<=50K
7815,31,*******,****,********,*****************,*************,*****,****,<=50K
7816,32,*******,***********,*************,**************,*************,*****,****,<=50K
7817,36,*******,*********,******************,**************,*******,*****,****,>50K
7818,66,*******,*********,*******,***************,**************,*****,******,<=50K
7819,42,****************,*********,******************,*****,*******,*****,****,>50K
7820,17,*******,****,*************,*****************,*********,*****,****,<=50K
7821,26,*******,************,******************,************,*******,*****,****,>50K
7822,39,*******,************,********,***************,*************,*****,****,<=50K
7823,37,*******,*********,******************,************,****,*****,******,>50K
7824,52,*******,****,******************,*****************,*******,*****,****,<=50K
7825,31,*******,*******,*************,***************,*********,*****,******,<=50K
7826,43,************,*********,******************,**************,****,*****,******,>50K
7827,33,*******,*********,******************,***************,*******,*****,****,>50K
7828,20,*******,************,*********,*************,*********,*****,******,<=50K
7829,36,*******,****,*************,***************,*************,*****,****,>50K
7830,41,*******,*********,*************,*****************,*************,*****,****,<=50K
7831,31,*******,*******,******************,****************,*******,*****,****,<=50K
7832,58,*******,************,******************,*****,*******,*****,****,<=50K
7833,39,*********,**********,******************,************,*******,*****,****,>50K
7834,47,****************,*********,********,***************,*************,*****,******,<=50K
7835,28,*******,*******,*************,**************,*************,*****,******,>50K
7836,31,*******,************,******************,************,*******,*****,****,<=50K
7837,21,*******,************,*************,*****,*********,*****,****,<=50K
7838,45,*******,*********,******************,**************,*******,******************,****,<=50K
7839,33,*******,***,******************,************,*******,*****,****,<=50K
7840,31,*******,*********,*******,*************,*************,*****,******,<=50K
7841,24,*******,*********,*************,************,*********,*****,****,<=50K
7842,29,*******,****,*************,*****************,*********,*****,****,<=50K
7843,72,************,*******,******************,***************,*******,******************,****,<=50K
7844,50,*******,************,******************,************,*******,*****,****,>50K
7845,42,*******,*********,******************,**************,*******,*****,****,>50K
7846,35,*******,************,******************,************,*******,*****,****,<=50K
7847,62,*******,****,*******,************,*********,*****,******,<=50K
7848,24,***********,*********,*************,***************,*************,*****,****,<=50K
7849,26,*******,*********,*************,*****,**************,*****,****,<=50K
7850,40,*******,************,*************,***************,*************,*****,****,>50K
7851,45,************,*********,******************,***************,*******,*****,****,>50K
7852,24,*******,************,*************,*****,*********,*****,******,<=50K
7853,33,*******,************,********,*************,*********,*****,******,<=50K
7854,26,*******,*******,*************,************,**************,*****,****,<=50K
7855,34,*******,*********,******************,************,*******,*****,****,<=50K
7856,47,*********,*******,******************,**************,*******,*****,****,<=50K
7857,21,*******,************,*************,*****,*************,*****,****,<=50K
7858,32,*******,****,*************,*****************,*********,*****,******,<=50K
7859,43,*******,************,********,***************,*************,*****,******,<=50K
7860,34,*******,*******,*************,*****************,*********,*****,****,<=50K
7861,48,*******,*******,******************,************,*******,*****,****,<=50K
7862,41,***********,*******,*************,************,*************,*****,****,<=50K
7863,31,****************,*******,******************,***************,*******,*****,****,<=50K
7864,36,*******,*********,********,************,*************,*****,****,<=50K
7865,28,****************,*******,*************,**************,*************,*****,****,<=50K
7866,26,*******,************,*************,************,*********,*****,****,<=50K
7867,28,*******,*******,******************,*****************,*******,*****,****,<=50K
7868,40,*******,************,******************,*************,****,*****,******,<=50K
7869,49,*******,*******,******************,************,*******,*****,****,>50K
7870,31,*******,*******,******************,************,*******,*****,****,<=50K
7871,25,*******,*******,******************,************,*******,*****,****,<=50K
7872,42,*******,*******,*********,*****,*********,*****,******,<=50K
7873,25,*******,*********,*************,**************,*********,*****,******,<=50K
7874,21,*******,************,*************,*****************,*********,******************,****,<=50K
7875,38,*******,*******,******************,***************,****,*****,******,>50K
7876,41,****************,*********,*************,**************,*************,*****,****,<=50K
7877,44,***********,************,*************,************,*************,*****,****,>50K
7878,37,***********,*********,******************,************,*******,******************,****,>50K
7879,23,*******,************,*************,*****,*************,*****,******,<=50K
7880,45,*******,*******,******************,************,*******,*****,****,>50K
7881,53,*******,*******,*******,************,*************,*****,****,>50K
7882,64,*******,*******,******************,***************,*******,*****,****,<=50K
7883,17,*******,****,*************,*************,*********,*****,****,<=50K
7884,31,***********,*******,******************,***************,*******,******************,****,<=50K
7885,18,*******,*******,*************,*************,*********,*****,******,<=50K
7886,31,*******,*******,********,***************,*************,*****,******,<=50K
7887,58,*********,*******,********,************,*********,*****,******,<=50K
7888,51,*********,***********,*******,**************,*************,*****,******,<=50K
7889,44,***********,*******,********,************,*********,*****,****,<=50K
7890,42,*******,*******,******************,*************,*******,*****,****,<=50K
7891,41,*******,************,********,************,*************,*****,******,<=50K
7892,44,*********,*******,********,**************,*********,*****,******,<=50K
7893,30,*******,*********,******************,**************,*******,*****,****,>50K
7894,20,*******,*******,*************,************,*********,*****,****,<=50K
7895,49,*******,*******,******************,****************,*******,*****,****,<=50K
7896,30,*******,*******,*********,************,*************,*****,****,<=50K
7897,57,*********,*******,******************,**************,*******,*****,****,>50K
7898,22,*******,****,*************,*************,*************,*****,******,<=50K
7899,24,*******,*******,*************,************,*************,*****,******,<=50K
7900,44,*******,*******,********,************,*********,*****,******,<=50K
7901,39,************,*******,******************,***************,*******,*****,****,>50K
7902,21,*******,****,******************,*****************,*******,*****,****,<=50K
7903,35,*******,*******,********,***************,*********,*****,******,<=50K
7904,23,*******,************,*************,*****,*************,*****,****,<=50K
7905,55,*******,*******,******************,*************,*******,*****,****,<=50K
7906,27,*********,*********,*************,************,*************,*****,******,<=50K
7907,27,*******,*********,*************,************,*************,*****,****,<=50K
7908,48,*******,*******,*************,**************,*************,*****,****,<=50K
7909,43,*******,*********,********,**************,*********,*****,******,<=50K
7910,59,*******,*******,******************,***************,*******,*****,****,<=50K
7911,18,*******,************,*************,*************,*********,*****,****,<=50K
7912,26,*******,*******,*************,************,*********,*****,****,<=50K
7913,70,*******,****,******************,****************,*******,*****,****,<=50K
7914,42,*********,*******,*********,************,*********,*****,****,<=50K
7915,32,****************,*********,******************,*****,**************,*****,****,<=50K
7916,23,*******,*******,******************,*****************,*******,*****,****,<=50K
7917,46,*******,*******,******************,****************,*******,*****,****,>50K
7918,20,*******,************,*************,*************,*********,*****,******,<=50K
7919,36,*******,*******,*************,************,**************,*****,****,<=50K
7920,19,*******,************,*************,*************,*********,*****,****,<=50K
7921,44,*******,************,******************,************,*******,*****,****,>50K
7922,23,*******,************,*************,*************,*********,*****,******,<=50K
7923,63,****************,*********,******************,**************,*******,*****,****,<=50K
7924,42,*********,*********,********,**************,*************,*****,****,<=50K
7925,53,*******,****,******************,************,*******,*****,****,<=50K
7926,29,*******,***********,******************,**************,*******,*****,****,>50K
7927,47,****************,*******,********,*************,*************,*****,******,<=50K
7928,25,*******,*******,*************,*************,*************,*****,******,<=50K
7929,47,************,************,******************,*****,*******,*****,****,>50K
7930,41,*******,*******,******************,***************,*******,*****,****,>50K
7931,35,*******,*******,******************,*************,*******,*****,****,<=50K
7932,51,*******,***,******************,****************,*******,*****,****,<=50K
7933,31,*********,************,******************,***************,*******,*****,****,<=50K
7934,34,*******,*********,******************,*****,*******,*****,****,>50K
7935,25,*******,**********,*************,**************,*************,*****,****,<=50K
7936,56,*******,************,******************,************,****,*****,******,>50K
7937,31,*******,*******,******************,****************,*******,*****,****,>50K
7938,43,*******,************,******************,*****,*******,*****,****,>50K
7939,52,*********,*******,******************,***************,*******,*****,****,>50K
7940,19,*******,****,*************,************,*************,*****,****,<=50K
7941,46,*******,*******,********,*****************,*************,*****,******,<=50K
7942,45,*******,*********,******************,**************,*******,*****,****,>50K
7943,64,****************,*******,******************,***************,*******,*****,****,<=50K
7944,59,*******,*********,******************,************,*******,*****,****,<=50K
7945,33,*******,*******,*************,*****,*************,*****,******,<=50K
7946,50,*******,*******,******************,************,*******,*****,****,>50K
7947,24,*******,*********,*************,************,*************,*****,****,<=50K
7948,29,*******,***********,******************,**************,*******,*****,****,>50K
7949,40,*******,*******,******************,************,*******,*****,****,<=50K
7950,49,****************,*******,******************,*************,*******,*****,****,<=50K
7951,30,*******,*********,******************,*****,*******,*****,****,<=50K
7952,47,*********,***,********,*************,*************,*****,******,<=50K
7953,29,*******,*******,******************,************,*******,*****,****,<=50K
7954,66,*******,*******,*******,*****,*************,*****,******,<=50K
7955,19,*******,************,*************,*****,*********,*****,******,<=50K
7956,33,*******,**********,*********************,************,*************,*****,****,<=50K
7957,29,*******,*********,******************,************,*******,*****,****,>50K
7958,29,*******,****,*********************,*************,*************,*****,******,<=50K
7959,24,****************,************,******************,*****,*******,*****,****,<=50K
7960,22,*******,*******,*************,************,*************,*****,******,<=50K
7961,57,*********,*******,******************,***************,*******,*****,****,>50K
7962,56,*******,*******,******************,*****,****,*****,******,<=50K
7963,54,************,**********,******************,*****,*******,*****,****,>50K
