age,workclass,education,marital,occupation,relationship,race,gender,income
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
42,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,>50K
27,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
45,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,<=50K
24,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
58,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,<=50K
20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,<=50K
42,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
53,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,<=50K
24,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,<=50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
22,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,<=50K
53,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,<=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,<=50K
36,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,<=50K
40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
51,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
31,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,>50K
49,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,<=50K
36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,>50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
57,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,>50K
52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,>50K
64,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,<=50K
32,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
37,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,<=50K
26,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,<=50K
50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,>50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
60,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,<=50K
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,<=50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
26,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
17,Private,11th,Never-married,Sales,Own-child,White,Male,<=50K
48,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,<=50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
23,Private,Some-college,Never-married,Sales,Own-child,White,Male,<=50K
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,<=50K
47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,>50K
19,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,<=50K
56,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
29,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,<=50K
34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,>50K
46,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
29,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,<=50K
23,Private,Some-college,Never-married,Sales,Own-child,White,Male,<=50K
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,<=50K
48,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,>50K
26,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,<=50K
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
31,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,<=50K
29,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,<=50K
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,<=50K
26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
52,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
33,Private,Bachelors,Never-married,Sales,Own-child,White,Male,<=50K
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,>50K
28,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
33,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,<=50K
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
57,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
20,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,<=50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=50K
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
22,Private,Bachelors,Never-married,Sales,Own-child,White,Male,<=50K
39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
33,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,<=50K
48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,>50K
30,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,<=50K
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,<=50K
39,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
38,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,<=50K
41,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,>50K
20,Private,HS-grad,Never-married,Sales,Own-child,White,Male,<=50K
39,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,<=50K
47,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,>50K
48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,>50K
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
25,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,<=50K
63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,>50K
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
17,Private,12th,Never-married,Other-service,Own-child,White,Female,<=50K
43,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
32,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,<=50K
47,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,<=50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,<=50K
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,<=50K
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
46,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,<=50K
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,<=50K
22,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
48,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,<=50K
18,Private,11th,Never-married,Other-service,Own-child,White,Female,<=50K
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
37,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,<=50K
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
20,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
31,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
39,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
33,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,<=50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
18,Private,11th,Never-married,Other-service,Own-child,White,Female,<=50K
35,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,<=50K
61,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
49,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,<=50K
30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
24,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,>50K
25,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
17,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,<=50K
44,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
45,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,<=50K
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,<=50K
35,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
32,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,<=50K
29,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
17,Private,11th,Never-married,Sales,Own-child,White,Female,<=50K
60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,<=50K
35,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,<=50K
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,<=50K
31,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
23,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,<=50K
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
17,Private,11th,Never-married,Sales,Own-child,White,Male,<=50K
18,Private,11th,Never-married,Other-service,Own-child,White,Male,<=50K
41,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,>50K
20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,<=50K
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,<=50K
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,<=50K
55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
34,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,<=50K
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,<=50K
54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,>50K
19,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,White,Female,<=50K
46,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,>50K
22,Private,Some-college,Never-married,Sales,Own-child,Black,Female,<=50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,<=50K
33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,>50K
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
24,Private,Some-college,Never-married,Sales,Own-child,White,Male,<=50K
36,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,<=50K
22,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
34,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,<=50K
17,Private,11th,Never-married,Other-service,Own-child,White,Female,<=50K
37,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
35,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
32,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,<=50K
24,Private,HS-grad,Never-married,Sales,Own-child,White,Male,<=50K
32,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
55,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,<=50K
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
17,Private,9th,Never-married,Other-service,Own-child,Black,Male,<=50K
61,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,>50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,>50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,<=50K
30,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
52,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
27,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,<=50K
43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
42,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
50,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,>50K
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,>50K
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,<=50K
45,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
22,Private,HS-grad,Never-married,Sales,Own-child,White,Female,<=50K
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<=50K
31,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
38,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
69,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,<=50K
36,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,<=50K
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,<=50K
43,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,<=50K
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,<=50K
29,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,<=50K
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,<=50K
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,>50K
43,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,>50K
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,<=50K
43,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
33,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,<=50K
43,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,<=50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,<=50K
19,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,<=50K
27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,<=50K
32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
45,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,<=50K
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,>50K
22,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
39,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,<=50K
41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,>50K
33,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,<=50K
25,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,<=50K
43,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,<=50K
38,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,<=50K
27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,<=50K
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
29,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,<=50K
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,>50K
44,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,<=50K
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,<=50K
52,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,<=50K
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,<=50K
23,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,<=50K
35,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,<=50K
34,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,>50K
31,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,<=50K
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,<=50K
50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
38,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,<=50K
24,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,<=50K
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,<=50K
45,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,>50K
28,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,<=50K
