age,workclass,education,marital,occupation,relationship,race,gender,income
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Self-emp-inc,Some-college,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,Masters,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Handlers-cleaners,Random2,Random2,Female,<=50K
17-90,Private,11th,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,12th,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Assoc-acdm,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Tech-support,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Masters,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Self-emp-inc,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,State-gov,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Assoc-acdm,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Other-service,Random2,Random2,Female,>50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Private,Assoc-voc,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,Assoc-acdm,Random2,Adm-clerical,Random2,Random2,Female,>50K
17-90,Local-gov,Bachelors,Random2,Protective-serv,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,10th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Assoc-voc,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,State-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,State-gov,Bachelors,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Masters,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,11th,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,10th,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Local-gov,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,State-gov,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Local-gov,HS-grad,Random2,Other-service,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Local-gov,5th-6th,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Local-gov,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Craft-repair,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Farming-fishing,Random2,Random2,Female,<=50K
17-90,Private,11th,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Local-gov,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,Assoc-acdm,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,Masters,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,State-gov,HS-grad,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,State-gov,Masters,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Federal-gov,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Assoc-voc,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Private,Assoc-voc,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Masters,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Prof-school,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Federal-gov,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,5th-6th,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Local-gov,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Federal-gov,10th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Local-gov,Assoc-voc,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,5th-6th,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,7th-8th,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Self-emp-inc,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,10th,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,State-gov,5th-6th,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Private,12th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Local-gov,Masters,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Local-gov,HS-grad,Random2,Transport-moving,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Self-emp-inc,HS-grad,Random2,Sales,Random2,Random2,Female,>50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,State-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Private,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,>50K
17-90,Local-gov,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,Assoc-acdm,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Self-emp-inc,Prof-school,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Private,Assoc-acdm,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Private,Bachelors,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,10th,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Sales,Random2,Random2,Male,>50K
17-90,Local-gov,Bachelors,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,9th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Masters,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Assoc-acdm,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Federal-gov,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,State-gov,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Tech-support,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,12th,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,1st-4th,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,Masters,Random2,Adm-clerical,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Federal-gov,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,9th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Local-gov,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Assoc-acdm,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,State-gov,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,State-gov,Some-college,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Tech-support,Random2,Random2,Female,<=50K
17-90,Private,Masters,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,7th-8th,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Local-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,9th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,State-gov,HS-grad,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Masters,Random2,Machine-op-inspct,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Self-emp-inc,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Tech-support,Random2,Random2,Male,<=50K
17-90,Private,11th,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Local-gov,HS-grad,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,>50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,State-gov,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,State-gov,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,Doctorate,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Local-gov,HS-grad,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Handlers-cleaners,Random2,Random2,Male,>50K
17-90,Local-gov,HS-grad,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Male,>50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,9th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,7th-8th,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Self-emp-inc,Bachelors,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,>50K
17-90,Local-gov,Assoc-acdm,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Local-gov,Masters,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Male,>50K
17-90,Private,Assoc-voc,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Farming-fishing,Random2,Random2,Female,<=50K
17-90,Private,10th,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Sales,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Local-gov,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Local-gov,Masters,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,State-gov,Some-college,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,Assoc-voc,Random2,Other-service,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Assoc-voc,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,State-gov,HS-grad,Random2,Protective-serv,Random2,Random2,Male,>50K
17-90,Private,Assoc-voc,Random2,Exec-managerial,Random2,Random2,Female,>50K
17-90,Self-emp-inc,Bachelors,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,State-gov,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Local-gov,Some-college,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,HS-grad,Random2,Farming-fishing,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,Assoc-voc,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Masters,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,12th,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Male,>50K
17-90,Private,12th,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Bachelors,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Assoc-acdm,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Female,<=50K
17-90,Private,Masters,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,>50K
17-90,Private,HS-grad,Random2,Sales,Random2,Random2,Male,<=50K
17-90,Private,Bachelors,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Federal-gov,Masters,Random2,Prof-specialty,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Protective-serv,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Self-emp-inc,Assoc-acdm,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Private,Bachelors,Random2,Prof-specialty,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Handlers-cleaners,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,Masters,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Machine-op-inspct,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,5th-6th,Random2,Craft-repair,Random2,Random2,Female,<=50K
17-90,Private,HS-grad,Random2,Other-service,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Exec-managerial,Random2,Random2,Male,>50K
17-90,Private,Some-college,Random2,Tech-support,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Exec-managerial,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Some-college,Random2,Sales,Random2,Random2,Female,<=50K
17-90,Self-emp-not-inc,Some-college,Random2,Exec-managerial,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Machine-op-inspct,Random2,Random2,Male,<=50K
17-90,Self-emp-not-inc,HS-grad,Random2,Sales,Random2,Random2,Male,>50K
17-90,Self-emp-not-inc,Some-college,Random2,Transport-moving,Random2,Random2,Male,<=50K
17-90,Private,Assoc-acdm,Random2,Adm-clerical,Random2,Random2,Female,<=50K
17-90,Private,Some-college,Random2,Craft-repair,Random2,Random2,Male,<=50K
17-90,Private,HS-grad,Random2,Craft-repair,Random2,Random2,Male,>50K
